shangpai_date,url,price,title,address,price_new,xingshi
2009-06,https://www.guazi.com/wh/3b38f8f114ed30f1x.htm,¥14.80            ,大众Eos 2008款 2.0TSI DSG(进口),武汉,"
                            新车指导价48.60万(含税)
                    ",6.36万公里
2016-06,https://www.guazi.com/wh/f279d92bc021d2bdx.htm,¥16.75            ,本田CR-V 2016款 2.0L 两驱经典版,武汉,"
                            新车指导价19.50万(含税)
                    ",0.8万公里
2016-10,https://www.guazi.com/wh/d88cd4ef0729d502x.htm,¥20.80            ,讴歌CDX 2016款 1.5T 两驱悦享版,武汉,"
                            新车指导价27.10万(含税)
                    ",2.4万公里
2016-07,https://www.guazi.com/wh/90a26cdbab38c1acx.htm,¥36.00            ,雷克萨斯NX 2015款 200t 全驱 锋尚版,武汉,"
                            新车指导价43.20万(含税)
                    ",1.71万公里
2014-03,https://www.guazi.com/wh/253b7cf911b0824ax.htm,¥28.30            ,宝马3系 2014款 328Li 风尚设计套装,武汉,"
                            新车指导价50.50万(含税)
                    ",2.9万公里
2014-11,https://www.guazi.com/wh/0ec391de6e1b5a36x.htm,¥8.50            ,本田思域 2014款 1.8L 手动舒适版,武汉,"
                            新车指导价14.30万(含税)
                    ",3.95万公里
2016-01,https://www.guazi.com/wh/652c83fdb5349df6x.htm,¥8.10            ,别克英朗 2015款 15N 自动进取型,武汉,"
                            新车指导价13.00万(含税)
                    ",1.95万公里
2009-10,https://www.guazi.com/wh/9627b278af77431cx.htm,¥6.20            ,本田思域 2009款 1.8L 自动豪华版,武汉,"
                            新车指导价18.20万(含税)
                    ",9.03万公里
2016-10,https://www.guazi.com/wh/fc57f83808a9e784x.htm,¥11.80            ,大众朗逸 2015款 1.6L 自动舒适版,武汉,"
                            新车指导价14.90万(含税)
                    ",0.11万公里
2012-08,https://www.guazi.com/wh/72d2a4afddc07cf9x.htm,¥19.00            ,本田艾力绅 2012款 2.4L VTi-S尊贵版,武汉,"
                            新车指导价34.70万(含税)
                    ",5.43万公里
2017-02,https://www.guazi.com/wh/c44ae79385b89712x.htm,¥22.80            ,奥迪Q3 2017款 30 TFSI 时尚型,武汉,"
                            新车指导价28.10万(含税)
                    ",0.65万公里
2011-12,https://www.guazi.com/wh/76f8fc99537a3c1ex.htm,¥60.00            ,奔驰S级 2010款 S 400 L HYBRID(进口),武汉,"
                            新车指导价158.30万(含税)
                    ",6.4万公里
2014-01,https://www.guazi.com/wh/612673868974d445x.htm,¥31.00            ,奥迪A6L 2014款 30 FSI 舒适型,武汉,"
                            新车指导价50.90万(含税)
                    ",4.8万公里
2010-12,https://www.guazi.com/wh/069d87032a49dfacx.htm,¥18.00            ,奔驰E级 2010款 E 200 CGI 优雅型(进口),武汉,"
                            新车指导价53.00万(含税)
                    ",12.18万公里
2014-07,https://www.guazi.com/wh/d2ebd2a2b0e863d3x.htm,¥15.50            ,本田CR-V 2013款 2.4L 两驱豪华版,武汉,"
                            新车指导价24.90万(含税)
                    ",8.62万公里
2011-03,https://www.guazi.com/wh/ecffdfd44cdb28eax.htm,¥35.00            ,奥迪S5 2010款 S5 3.0T Sportback(进口),武汉,"
                            新车指导价77.90万(含税)
                    ",5.8万公里
2015-06,https://www.guazi.com/wh/59718fddab0b4f7ex.htm,¥21.00            ,凯迪拉克ATS-L 2014款 25T 舒适型,武汉,"
                            新车指导价31.30万(含税)
                    ",2.65万公里
2015-12,https://www.guazi.com/wh/baf59e51fc0e6039x.htm,¥31.00            ,奔驰C级 2015款 C 200 L,武汉,"
                            新车指导价40.10万(含税)
                    ",6.7万公里
2016-08,https://www.guazi.com/wh/9a06c01e4d9531e6x.htm,¥8.10            ,本田锋范 2015款 1.5L CVT舒适版,武汉,"
                            新车指导价9.70万(含税)
                    ",1.5万公里
2017-06,https://www.guazi.com/wh/1d9a0f8c3b6f749fx.htm,¥23.00            ,宝马X1 2014款 sDrive18i 时尚型,武汉,"
                            新车指导价30.90万(含税)
                    ",0.21万公里
2011-12,https://www.guazi.com/wh/77eab1b368b5f591x.htm,¥0.80            ,东风小康K17 2009款 1.0L标准型AF10-06,武汉,"
                            新车指导价3.10万(含税)
                    ",12.6万公里
2012-12,https://www.guazi.com/wh/86f08a4f384613abx.htm,¥27.00            ,奔驰E级 2013款 E 260 L CGI优雅型,武汉,"
                            新车指导价47.50万(含税)
                    ",7.25万公里
2013-11,https://www.guazi.com/wh/78ef3747ec5bff6ex.htm,¥70.00            ,路虎发现 2013款 5.0 V8 HSE(进口),武汉,"
                            新车指导价129.00万(含税)
                    ",6.6万公里
2013-08,https://www.guazi.com/wh/994aa5e061df632bx.htm,¥19.50            ,奔驰C级 2013款 C 260 CGI 优雅型,武汉,"
                            新车指导价38.30万(含税)
                    ",6.73万公里
2014-09,https://www.guazi.com/wh/68f43ad17f3cd66dx.htm,¥66.00            ,宝马X5 2014款 xDrive35i 豪华型(进口),武汉,"
                            新车指导价104.00万(含税)
                    ",9.19万公里
2010-06,https://www.guazi.com/wh/af467d427642ce66x.htm,¥15.00            ,丰田汉兰达 2009款 2.7L 两驱7座豪华版,武汉,"
                            新车指导价32.40万(含税)
                    ",6.9万公里
2016-03,https://www.guazi.com/wh/d8c21a2646501160x.htm,¥18.00            ,本田CR-V 2015款 2.0L 两驱风尚版,武汉,"
                            新车指导价21.70万(含税)
                    ",1.8万公里
2016-06,https://www.guazi.com/wh/5eba21770bc8811fx.htm,¥2.60            ,五菱之光 2015款 1.2L 标准型LSI,武汉,"
                            新车指导价3.60万(含税)
                    ",0.9万公里
2011-04,https://www.guazi.com/wh/af4be5a3cbb90107x.htm,¥38.58            ,奥迪A8L 2011款 A8L 3.0 TFSI quattro舒适型(213kW)(进口),武汉,"
                            新车指导价100.70万(含税)
                    ",6.7万公里
2014-12,https://www.guazi.com/wh/637067c693435aaax.htm,¥20.00            ,奥迪Q3 2015款 35 TFSI 进取型,武汉,"
                            新车指导价31.50万(含税)
                    ",3.9万公里
2014-08,https://www.guazi.com/wh/44209a682e221938x.htm,¥33.80            ,奔驰E级 2015款 E 260 L 运动时尚型,武汉,"
                            新车指导价54.10万(含税)
                    ",4.07万公里
2014-08,https://www.guazi.com/wh/6e4b0836ba5cedc2x.htm,¥46.00            ,奔驰R级 2014款 R 320 4MATIC 商务型(进口),武汉,"
                            新车指导价64.90万(含税)
                    ",1.4万公里
2016-11,https://www.guazi.com/wh/a5b4fa5278f02179x.htm,¥12.80            ,标致408 2016款 1.6T 自动豪华版,武汉,"
                            新车指导价17.60万(含税)
                    ",0.96万公里
2009-09,https://www.guazi.com/wh/8508374183387923x.htm,¥9.30            ,丰田凯美瑞 2009款 240G 豪华版,武汉,"
                            新车指导价24.60万(含税)
                    ",14.06万公里
2013-02,https://www.guazi.com/wh/158d0bd4efe34e69x.htm,¥85.00            ,路虎揽胜运动版 2013款 3.0 TDV6 柴油版(进口),武汉,"
                            新车指导价103.30万(含税)
                    ",4.8万公里
2015-04,https://www.guazi.com/wh/9a15fd0492440fabx.htm,¥24.00            ,奥迪A4L 2015款 35 TFSI 自动标准型,武汉,"
                            新车指导价34.00万(含税)
                    ",2.21万公里
2015-08,https://www.guazi.com/wh/58848411539d05afx.htm,¥21.60            ,红旗H7 2015款 2.0T 豪华型,武汉,"
                            新车指导价34.70万(含税)
                    ",3.5万公里
2017-05,https://www.guazi.com/wh/6e22001e5014aaeax.htm,¥20.92            ,福特翼虎 2017款 EcoBoost 180 四驱尊翼型,武汉,"
                            新车指导价28.20万(含税)
                    ",0.01万公里
2015-04,https://www.guazi.com/wh/c61a44e8ddf910f2x.htm,¥10.80            ,马自达昂科赛拉 2014款 两厢 1.5L 自动豪华型,武汉,"
                            新车指导价15.10万(含税)
                    ",2.4万公里
2010-06,https://www.guazi.com/wh/8cd6c42c9790c9a6x.htm,¥5.80            ,日产逍客 2008款 16G风 5MT 2WD,武汉,"
                            新车指导价16.70万(含税)
                    ",10.44万公里
2014-02,https://www.guazi.com/wh/2976fe056b4b78b2x.htm,¥25.58            ,雷克萨斯ES 2014款 250 精英版,武汉,"
                            新车指导价39.00万(含税)
                    ",6.6万公里
2014-06,https://www.guazi.com/wh/a9714ae50ed41f31x.htm,¥17.80            ,宝马X1 2013款 sDrive18i 时尚型,武汉,"
                            新车指导价30.90万(含税)
                    ",3.5万公里
2011-09,https://www.guazi.com/wh/4e0409f2148ef1dcx.htm,¥17.00            ,雷克萨斯ES 2010款 240 典雅版,武汉,"
                            新车指导价42.30万(含税)
                    ",11.4万公里
2012-03,https://www.guazi.com/wh/958c8add00e39640x.htm,¥13.50            ,日产天籁 2011款 2.5L XL领先版,武汉,"
                            新车指导价24.40万(含税)
                    ",8.1万公里
2013-01,https://www.guazi.com/wh/ac4f5937e4fd9ef7x.htm,¥12.50            ,丰田凯美瑞 2012款 2.0G 豪华版,武汉,"
                            新车指导价21.70万(含税)
                    ",12.2万公里
2016-08,https://www.guazi.com/wh/f5e70982873fa6adx.htm,¥7.20            ,本田飞度 2016款 1.5L LX CVT舒适型,武汉,"
                            新车指导价8.90万(含税)
                    ",2.1万公里
2016-06,https://www.guazi.com/wh/59bcf88a8e7e5d8cx.htm,¥5.90            ,众泰云100 2016款 云100S 豪华型,武汉,"
                            新车指导价18.40万(含税)
                    ",0.7万公里
2012-12,https://www.guazi.com/wh/60c1ea8b528d67d5x.htm,¥22.00            ,宝马3系 2013款 320Li 时尚型,武汉,"
                            新车指导价38.50万(含税)
                    ",6.5万公里
2014-01,https://www.guazi.com/wh/f91e730b3d7cdf97x.htm,¥2.00            ,北汽威旺306 2011款 1.3L舒适型7座,武汉,"
                            新车指导价4.40万(含税)
                    ",6万公里
2009-09,https://www.guazi.com/wh/bdc52c8403dc36d6x.htm,¥9.20            ,丰田凯美瑞 2009款 240G 豪华版,武汉,"
                            新车指导价24.60万(含税)
                    ",12.4万公里
2016-11,https://www.guazi.com/wh/052a8b817b97ec3cx.htm,¥30.00            ,奥迪A4L 2017款 40 TFSI 时尚型,武汉,"
                            新车指导价36.90万(含税)
                    ",1.45万公里
2015-03,https://www.guazi.com/wh/3e5bf76d228e53abx.htm,¥2.75            ,五菱荣光 2014款 1.2L S 基本型,武汉,"
                            新车指导价4.80万(含税)
                    ",6万公里
2014-11,https://www.guazi.com/wh/f1306e6cfbcdfe70x.htm,¥15.00            ,丰田凯美瑞 2012款 骏瑞 2.0S 耀动版,深圳,"
                            新车指导价19.50万(含税)
                    ",1.9万公里
2010-04,https://www.guazi.com/wh/9e7fe36d5e41f267x.htm,¥53.00            ,宝马X5 2010款 X5 M(进口),武汉,"
                            新车指导价219.00万(含税)
                    ",12.4万公里
2011-06,https://www.guazi.com/wh/bd9d00eea85c8af0x.htm,¥18.00            ,奥迪A4L 2011款 2.0 TFSI 舒适型,武汉,"
                            新车指导价35.80万(含税)
                    ",3.7万公里
2012-02,https://www.guazi.com/wh/c605ceb963f1a77ax.htm,¥2.00            ,众泰5008 2010款 1.3L 手动舒适型,武汉,"
                            新车指导价6.40万(含税)
                    ",4.8万公里
2010-02,https://www.guazi.com/wh/47c4942b7a18f29ax.htm,¥0.70            ,哈飞民意 2008款 1.0L高功空调型DA465QA,武汉,"
                            新车指导价3.50万(含税)
                    ",6.53万公里
2012-05,https://www.guazi.com/wh/2089afdd63cc118bx.htm,¥26.00            ,奥迪A6L 2012款 30 FSI 舒适型,武汉,"
                            新车指导价51.30万(含税)
                    ",9.52万公里
2011-09,https://www.guazi.com/wh/f8a8718804578f56x.htm,¥12.98            ,奔驰B级 2009款 B 200 时尚型(进口),武汉,"
                            新车指导价34.60万(含税)
                    ",6.1万公里
2014-06,https://www.guazi.com/wh/31256a17d7de1542x.htm,¥57.50            ,奔驰M级 2014款 ML 320 4MATIC(进口),武汉,"
                            新车指导价87.70万(含税)
                    ",4.9万公里
2011-08,https://www.guazi.com/wh/84e9bb139408de0ax.htm,¥16.00            ,丰田汉兰达 2009款 2.7L 两驱5座精英版,武汉,"
                            新车指导价27.00万(含税)
                    ",6.85万公里
2011-07,https://www.guazi.com/wh/5481d9ea379d0eb7x.htm,¥11.40            ,本田CR-V 2010款 2.4L 自动四驱豪华版,武汉,"
                            新车指导价26.00万(含税)
                    ",12.3万公里
2015-02,https://www.guazi.com/wh/8c60d7dac4d6be37x.htm,¥16.00            ,宝马1系 2013款 改款 116i 领先型(进口),武汉,"
                            新车指导价28.40万(含税)
                    ",2.08万公里
2015-03,https://www.guazi.com/wh/58dc75ba3d3c3e30x.htm,¥21.00            ,福特锐界 2012款 2.0T 精锐型(进口),武汉,"
                            新车指导价31.80万(含税)
                    ",3.83万公里
2016-11,https://www.guazi.com/wh/e0cf2df49752af4bx.htm,¥13.00            ,现代名图 2016款 1.8L 自动智能型GLS,武汉,"
                            新车指导价16.30万(含税)
                    ",0.78万公里
2017-03,https://www.guazi.com/wh/06f073330e09514cx.htm,¥15.00            ,标致408 2016款 1.6T 自动豪华版,武汉,"
                            新车指导价17.60万(含税)
                    ",0.04万公里
2012-09,https://www.guazi.com/wh/9776a7a9a9add3a5x.htm,¥11.60            ,本田思铂睿 2009款 2.4L TYPE-S,武汉,"
                            新车指导价27.80万(含税)
                    ",6.6万公里
2009-08,https://www.guazi.com/wh/7443b1425e0ab0e3x.htm,¥26.00            ,大众途锐 2009款 3.0T 柴油豪华型(进口),武汉,"
                            新车指导价76.00万(含税)
                    ",16.84万公里
2014-07,https://www.guazi.com/wh/2403e24d74138492x.htm,¥33.00            ,奔驰E级 2014款 E 260 L 豪华型,武汉,"
                            新车指导价56.20万(含税)
                    ",3.88万公里
2009-05,https://www.guazi.com/wh/66cfe77b75ffaa08x.htm,¥3.68            ,大众POLO 2009款 劲情 1.4L 手动时尚版,武汉,"
                            新车指导价9.30万(含税)
                    ",8.3万公里
2014-07,https://www.guazi.com/wh/aed8e64e491ddf92x.htm,¥14.50            ,奥迪A3 2014款 Sportback 35 TFSI 自动时尚型,武汉,"
                            新车指导价23.80万(含税)
                    ",5.2万公里
2016-09,https://www.guazi.com/wh/8747cbdda31498a4x.htm,¥13.30            ,标致3008 2013款 2.0L 自动潮流版,武汉,"
                            新车指导价20.30万(含税)
                    ",1.1万公里
2015-02,https://www.guazi.com/wh/c42178afe7ccbe4bx.htm,¥34.80            ,捷豹XF 2015款 XF 2.0T 豪华版,武汉,"
                            新车指导价66.20万(含税)
                    ",2.36万公里
2016-08,https://www.guazi.com/wh/365a4085aed06788x.htm,¥11.50            ,标致408 2015款 1.2T 自动豪华版,武汉,"
                            新车指导价16.50万(含税)
                    ",1.25万公里
2014-12,https://www.guazi.com/wh/1a6e56750b96415cx.htm,¥27.00            ,英菲尼迪Q70L 2013款 Q70L 2.5L 舒适版(进口),武汉,"
                            新车指导价44.80万(含税)
                    ",3万公里
2012-05,https://www.guazi.com/wh/6a20c77c58cdccf7x.htm,¥43.80            ,宝马7系 2011款 740Li 施坦威限量版(进口),武汉,"
                            新车指导价195.20万(含税)
                    ",6万公里
2013-08,https://www.guazi.com/wh/cf815e87a0794b77x.htm,¥27.78            ,宝马5系 2013款 525Li 领先型,武汉,"
                            新车指导价49.90万(含税)
                    ",8.22万公里
2012-07,https://www.guazi.com/wh/694ce1017b16fc6ax.htm,¥5.90            ,丰田卡罗拉 2011款 1.6L 手动GL,武汉,"
                            新车指导价13.40万(含税)
                    ",10.1万公里
2014-12,https://www.guazi.com/wh/c3ca7da58536e7ffx.htm,¥28.60            ,奥迪Q5 2013款 40 TFSI 进取型,武汉,"
                            新车指导价41.60万(含税)
                    ",7.5万公里
2013-07,https://www.guazi.com/wh/191b302570196648x.htm,¥16.00            ,宝马X1 2012款 sDrive18i豪华型(进口),武汉,"
                            新车指导价39.80万(含税)
                    ",7.98万公里
2016-09,https://www.guazi.com/wh/22032cade1f13d2bx.htm,¥10.00            ,大众朗逸 2015款 1.6L 自动风尚版,武汉,"
                            新车指导价13.20万(含税)
                    ",0.6万公里
2017-04,https://www.guazi.com/wh/b8eb564eaaecdeebx.htm,¥34.50            ,福特野马 2017款 2.3T 运动版(进口),武汉,"
                            新车指导价44.00万(含税)
                    ",1.59万公里
2013-05,https://www.guazi.com/wh/73538694dbaeddb2x.htm,¥6.80            ,本田锋范经典 2012款 1.5L 手动精英版,随州,"
                            新车指导价10.80万(含税)
                    ",6.1万公里
2013-03,https://www.guazi.com/wh/0317df912359de73x.htm,¥19.00            ,奥迪A4L 2013款 35 TFSI 自动标准型,武汉,"
                            新车指导价33.60万(含税)
                    ",5.77万公里
2014-03,https://www.guazi.com/wh/24b91e33684ceeefx.htm,¥30.80            ,雷克萨斯RX经典 2013款 270 典雅版,武汉,"
                            新车指导价53.80万(含税)
                    ",7.6万公里
2014-03,https://www.guazi.com/wh/8933e5395f28ffbex.htm,¥21.00            ,凯迪拉克XTS 2015款 28T 舒适型,武汉,"
                            新车指导价38.00万(含税)
                    ",6.3万公里
2014-07,https://www.guazi.com/wh/856b0d11142d12c8x.htm,¥15.80            ,大众帕萨特 2014款 1.8TSI DSG尊雅版,武汉,"
                            新车指导价22.60万(含税)
                    ",2.71万公里
2016-04,https://www.guazi.com/wh/937846e11c558938x.htm,¥7.00            ,宝骏560 2015款 1.8L 手动精英型,武汉,"
                            新车指导价9.10万(含税)
                    ",1.35万公里
2011-04,https://www.guazi.com/wh/9d91015cb1180c53x.htm,¥5.00            ,本田锋范经典 2011款 1.5L 手动精英品致版,泉州,"
                            新车指导价11.60万(含税)
                    ",13.6万公里
2016-04,https://www.guazi.com/wh/304122f9de8c6efdx.htm,¥14.00            ,标致3008 2015款 2.0L 自动经典版,武汉,"
                            新车指导价18.60万(含税)
                    ",1.26万公里
2013-05,https://www.guazi.com/wh/cee72edb8bec9bfbx.htm,¥19.00            ,奥迪Q3 2013款 35 TFSI 舒适型,武汉,"
                            新车指导价34.30万(含税)
                    ",3.29万公里
2013-04,https://www.guazi.com/wh/fd332eea38304275x.htm,¥30.00            ,奔驰E级 2013款 E 260 L CGI时尚型,武汉,"
                            新车指导价56.20万(含税)
                    ",7.9万公里
2014-07,https://www.guazi.com/wh/5bde0ac10e9abc62x.htm,¥16.00            ,宝马1系 2013款 改款 118i 运动型(进口),武汉,"
                            新车指导价33.80万(含税)
                    ",7.2万公里
2014-01,https://www.guazi.com/wh/12daffd99a1623d4x.htm,¥13.88            ,雷诺科雷傲 2014款 改款 2.5L 两驱舒适版(进口),武汉,"
                            新车指导价28.20万(含税)
                    ",7.95万公里
2016-10,https://www.guazi.com/wh/8623b5df3c3dbf8fx.htm,¥10.50            ,雪佛兰创酷 2016款 1.4T 自动两驱豪华型,武汉,"
                            新车指导价14.50万(含税)
                    ",1.27万公里
2009-02,https://www.guazi.com/wh/350109a697a0e240x.htm,¥1.90            ,标致206 2008款 1.6L 手动炫动版,武汉,"
                            新车指导价10.00万(含税)
                    ",11.4万公里
2011-08,https://www.guazi.com/wh/7a9e9f0d3b631a58x.htm,¥12.80            ,马自达8 2011款 2.3L 至尊版,武汉,"
                            新车指导价27.10万(含税)
                    ",9.7万公里
2012-03,https://www.guazi.com/wh/d19945c3d8c6ea38x.htm,¥1.30            ,宝骏乐驰 2012款 改款 1.0L 手动P-TEC标准型,武汉,"
                            新车指导价4.30万(含税)
                    ",6.7万公里
2016-06,https://www.guazi.com/wh/b22e3c2d063a7c33x.htm,¥15.80            ,起亚KX5 2016款 1.6T 自动两驱Premium,武汉,"
                            新车指导价21.00万(含税)
                    ",1.48万公里
2015-07,https://www.guazi.com/wh/994261a7f464799cx.htm,¥15.00            ,本田雅阁 2015款 2.0L LX 舒适版,武汉,"
                            新车指导价19.50万(含税)
                    ",5.96万公里
2016-07,https://www.guazi.com/wh/8231c8a2f17827b5x.htm,¥10.30            ,斯柯达明锐 2016款 1.6L 自动创行版,武汉,"
                            新车指导价15.40万(含税)
                    ",0.55万公里
2015-01,https://www.guazi.com/wh/9a422bb8244dded7x.htm,¥38.20            ,福特探险者 2013款 3.5L 尊享型(进口),武汉,"
                            新车指导价54.30万(含税)
                    ",5.5万公里
2014-10,https://www.guazi.com/wh/3a8caa30829dac46x.htm,¥12.28            ,大众高尔夫 2015款 1.4TSI 自动舒适型,武汉,"
                            新车指导价16.80万(含税)
                    ",0.93万公里
2016-05,https://www.guazi.com/wh/dbb98af56da7ae17x.htm,¥5.00            ,东风小康东风风光360 2015款 1.5L 手动舒适型 5座 国IV,武汉,"
                            新车指导价6.30万(含税)
                    ",0.8万公里
2011-08,https://www.guazi.com/wh/a3cc01ce1415890dx.htm,¥38.00            ,宝马7系 2009款 740Li领先型(进口),鄂州,"
                            新车指导价129.00万(含税)
                    ",11.6万公里
2011-08,https://www.guazi.com/wh/7fb5eb840f3b0dcex.htm,¥28.00            ,讴歌MDX 2010款 3.7 标准豪华运动版,武汉,"
                    ",13万公里
2016-09,https://www.guazi.com/wh/af57caff3dd7a8a0x.htm,¥15.00            ,现代途胜 2015款 1.6T 双离合两驱智能型,武汉,"
                            新车指导价19.50万(含税)
                    ",1.87万公里
2015-09,https://www.guazi.com/wh/0b80646de4d42414x.htm,¥11.70            ,马自达昂科赛拉 2016款 三厢 1.5L 自动舒适型,武汉,"
                            新车指导价13.70万(含税)
                    ",1.8万公里
2014-07,https://www.guazi.com/wh/a2c18a7feb180ebdx.htm,¥14.88            ,大众帕萨特 2014款 1.8TSI DSG尊荣版,武汉,"
                            新车指导价23.80万(含税)
                    ",5.58万公里
2014-01,https://www.guazi.com/wh/8ec515f7ebc222a4x.htm,¥16.50            ,宝马X1 2012款 sDrive18i豪华型(进口),武汉,"
                            新车指导价39.80万(含税)
                    ",8.6万公里
2016-09,https://www.guazi.com/wh/2554347ca60c69f4x.htm,¥9.00            ,东风风神AX7 2016款 2.0L 手动智逸型,武汉,"
                            新车指导价13.00万(含税)
                    ",1.05万公里
2014-08,https://www.guazi.com/wh/1acda187d90f6189x.htm,¥17.00            ,Jeep指南者 2014款 改款 2.4L 四驱舒适版(进口),武汉,"
                            新车指导价26.70万(含税)
                    ",1.9万公里
2010-09,https://www.guazi.com/wh/ad8ee43771092f76x.htm,¥3.90            ,本田锋范经典 2008款 1.5L 手动精英版,武汉,"
                            新车指导价11.60万(含税)
                    ",11.3万公里
2016-03,https://www.guazi.com/wh/6d43261b0bf6283ax.htm,¥9.50            ,雪铁龙C4L 2013款 1.6L 手动劲享版,武汉,"
                            新车指导价13.40万(含税)
                    ",0.55万公里
2016-03,https://www.guazi.com/wh/08c183efe888bb84x.htm,¥16.50            ,奥迪A1 2014款 30 TFSI 时尚型(进口),武汉,"
                            新车指导价21.70万(含税)
                    ",0.83万公里
2016-12,https://www.guazi.com/wh/f185f4b6d5d79240x.htm,¥20.00            ,,武汉,"
                            新车指导价28.00万(含税)
                    ",1.19万公里
2013-12,https://www.guazi.com/wh/c367a21d74320beax.htm,¥21.78            ,奥迪Q3 2013款 40 TFSI quattro 豪华型,武汉,"
                            新车指导价46.50万(含税)
                    ",3.2万公里
2016-06,https://www.guazi.com/wh/23c44bc0791dd983x.htm,¥2.25            ,东风小康K07S 2016款 1.0L实用型AF10-12,武汉,"
                            新车指导价3.00万(含税)
                    ",2万公里
2012-09,https://www.guazi.com/wh/40b6bc974ff7f5a8x.htm,¥12.20            ,Jeep指南者 2012款 2.4L 四驱运动版(进口),武汉,"
                            新车指导价26.70万(含税)
                    ",7.8万公里
2009-07,https://www.guazi.com/wh/7abf750c6d643265x.htm,¥8.50            ,日产奇骏 2010款 2.5L CVT豪华版 4WD,武汉,"
                            新车指导价26.00万(含税)
                    ",10.7万公里
2014-02,https://www.guazi.com/wh/315249b9c7c63977x.htm,¥16.88            ,本田CR-V 2013款 2.4L 两驱豪华版,武汉,"
                            新车指导价24.90万(含税)
                    ",4.99万公里
2014-09,https://www.guazi.com/wh/64ec8e864d2e6088x.htm,¥16.00            ,,武汉,"
                            新车指导价23.20万(含税)
                    ",5.93万公里
2012-05,https://www.guazi.com/wh/9742be51b35b4a3fx.htm,¥17.00            ,大众尚酷 2011款 2.0TSI 豪华版(进口),武汉,"
                            新车指导价33.80万(含税)
                    ",4.1万公里
2014-04,https://www.guazi.com/wh/8fcf2b8f2db16711x.htm,¥11.90            ,别克君威 2014款 2.0L 领先时尚型,武汉,"
                            新车指导价19.40万(含税)
                    ",2.15万公里
2015-01,https://www.guazi.com/wh/aa3600b1daf6cb3bx.htm,¥14.50            ,丰田凯美瑞 2015款 骏瑞 2.0S 凌动版,武汉,"
                            新车指导价21.70万(含税)
                    ",3.85万公里
2010-10,https://www.guazi.com/wh/4e676bb85f610c75x.htm,¥0.90            ,长安商用长安之星 2009款 1.0L-SC6378A3S-JL465Q,武汉,"
                            新车指导价3.80万(含税)
                    ",3.2万公里
2015-03,https://www.guazi.com/wh/631556a93677aff9x.htm,¥12.00            ,日产逍客 2015款 2.0XL 酷火 CVT 2WD,武汉,"
                            新车指导价18.10万(含税)
                    ",6.1万公里
2013-11,https://www.guazi.com/wh/d8cc1f6c385e6570x.htm,¥21.50            ,凯迪拉克XTS 2013款 28T 舒适型,武汉,"
                            新车指导价38.00万(含税)
                    ",9.05万公里
2013-08,https://www.guazi.com/wh/0f204817d69be7a0x.htm,¥23.20            ,福特锐界 2012款 2.0T 精锐天窗版(进口),武汉,"
                            新车指导价34.40万(含税)
                    ",5.5万公里
2014-04,https://www.guazi.com/wh/8e781e81e3947e14x.htm,¥49.80            ,奥迪A8L 2014款 A8L 45 TFSI quattro舒适型(进口),武汉,"
                            新车指导价100.60万(含税)
                    ",9.89万公里
2012-12,https://www.guazi.com/wh/6c5b343a5726274bx.htm,¥12.40            ,日产天籁 2012款 2.5L XL-NAVI云安全版,武汉,"
                            新车指导价25.70万(含税)
                    ",8.4万公里
2014-03,https://www.guazi.com/wh/e2060a58cfbff230x.htm,¥21.00            ,奥迪Q3 2013款 35 TFSI 进取型,武汉,"
                            新车指导价30.90万(含税)
                    ",7.1万公里
2016-09,https://www.guazi.com/wh/392ce1966ce2f7a1x.htm,¥3.60            ,五菱荣光V 2016款 1.5L实用型 无助力,武汉,"
                            新车指导价4.30万(含税)
                    ",2.59万公里
2012-12,https://www.guazi.com/wh/a3fa80cab6be4036x.htm,¥18.60            ,福特锐界 2012款 2.0T 精锐型(进口),武汉,"
                            新车指导价31.80万(含税)
                    ",8.1万公里
2017-03,https://www.guazi.com/wh/d57fa8f291179207x.htm,¥17.50            ,福特蒙迪欧 2017款 EcoBoost 180 时尚型,武汉,"
                            新车指导价20.90万(含税)
                    ",0.47万公里
2015-08,https://www.guazi.com/wh/2aa7b61997308acdx.htm,¥6.50            ,奇瑞瑞虎3 2015款 1.6L CVT智尚运动版,武汉,"
                            新车指导价9.50万(含税)
                    ",4.71万公里
2015-07,https://www.guazi.com/wh/875b9029552d093ex.htm,¥8.30            ,东风风神AX7 2015款 2.0L 自动智悦型,武汉,"
                            新车指导价13.90万(含税)
                    ",8.7万公里
2014-05,https://www.guazi.com/wh/b77e9d2402d730e3x.htm,¥35.00            ,奥迪A5 2014款 Cabriolet 45 TFSI(进口),武汉,"
                            新车指导价64.90万(含税)
                    ",5.2万公里
2010-02,https://www.guazi.com/wh/db868eafd0313fbfx.htm,¥10.60            ,本田CR-V 2007款 2.4L 自动四驱豪华版,武汉,"
                            新车指导价26.00万(含税)
                    ",18.4万公里
2013-07,https://www.guazi.com/wh/e069286bcc611cb1x.htm,¥29.00            ,奥迪Q5 2013款 40 TFSI 舒适型,武汉,"
                            新车指导价52.30万(含税)
                    ",9.5万公里
2014-11,https://www.guazi.com/wh/1b9c019406697592x.htm,¥15.00            ,日产天籁 2013款 2.0L XL舒适版,武汉,"
                            新车指导价20.20万(含税)
                    ",3.23万公里
